,winery_ID,winery,province_ID
1520,970,Domaine Bru-Bache,34
1521,971,Lagar de Bezana,114
1524,972,Santa Carolina,114
1525,973,Steven Kent,7
1526,974,Hauner,4
1527,975,Herdade do Esporao,32
1530,976,Jean Leon,51
1531,977,Bodegas Luzon,82
1532,978,Volver,33
1533,979,Cellars 33,7
1534,980,Chateau de Chaintres,69
1535,981,Chateau de la Vieille Tour,15
1536,982,Chateau la France,15
1538,983,Chateau Lauduc,15
1539,984,Cline,7
1540,985,Clos de Nit,51
1541,986,DFJ Vinhos,85
1543,987,Jidvei,115
1544,988,Orion Wines,21
1545,989,Raventos de Alella,51
1546,990,Rubus,12
1547,991,Sanguinhal,85
1550,992,Villa Cordevigo,63
1553,993,Botromagno,21
1554,994,Bowman Cellars,7
1555,995,Quinta das Arcas,78
1556,996,Quilceda Creek,17
1558,997,Chateau Margaux,15
1559,998,Chateau Palmer,15
1560,999,Pirouette,17
1562,1000,Chateau Troplong Mondot,15
1566,1001,Chateau La Mission Haut-Brion,15
1568,1002,Chateau Figeac,15
1569,1003,Chateau Leoville Poyferre,15
1571,1004,Chateau Haut-Brion,15
1573,1005,Chateau Lynch-Bages,15
1575,1006,Chateau Mouton Rothschild,15
1576,1007,Chateau Trotanoy,15
1578,1008,Chateau Beau-Sejour Becot,15
1580,1009,Chateau Branaire-Ducru,15
1581,1010,Chateau Canon,15
1582,1011,Chateau Canon la Gaffeliere,15
1583,1012,Doyenne,17
1586,1013,Billsboro,28
1587,1014,C'est Bon,7
1588,1015,Ceuso,4
1589,1016,Chateau Balac,15
1590,1017,Chateau des Annereaux,15
1591,1018,Chateau Frank,28
1593,1019,Chateau Larrivet Haut-Brion,15
1595,1020,Chateau Mancedre,15
1596,1021,Chateau Peyredon Lagravette,15
1599,1022,Clos Beauregard,15
1600,1023,Dark Horse,7
1601,1024,Domaine Anderson,7
1602,1025,Dowsett Family,17
1603,1026,Feudo Antico,4
1604,1027,Gamache,17
1606,1028,Paumanok,28
1607,1029,Broken Clouds,7
1608,1030,Browne Family Vineyards,17
1609,1031,Caruso & Minini,4
1610,1032,Castillo De Feliciana,17
1611,1033,Chateau Amour,15
1613,1034,Chateau de Paillet-Quancard,15
1614,1035,Chateau de Rochemorin,15
1615,1036,Gabriel Meffre,25
1621,1037,Alta Vista,10
1622,1038,Aymara,10
1623,1039,Paul Buisse,69
1624,1040,Saget la Perriere,25
1625,1041,The Williamsburg Winery,11
1626,1042,Valentin Bianchi,10
1627,1043,Gruet,117
1628,1044,Jean-Max Roger,69
1629,1045,Magnum Vinhos,32
1631,1046,Blue Valley,11
1632,1047,Vinadeis,25
1635,1048,Gnarly Head,7
1637,1049,Ca' Momi,7
1638,1050,Domaine de Reuilly,69
1639,1051,Enoport,0
1641,1052,Tie-Dye,7
1642,1053,Il Chiosso,61
1643,1054,Grayson,7
1644,1055,Leaping Lizard,7
1645,1056,Portal del Montsant,51
1647,1057,Decoy,7
1649,1058,Xanadu,81
1650,1059,Adega Mae,85
1651,1060,Aniello,9
1652,1061,Oak Knoll,1
1653,1062,Parras Wines,85
1656,1063,Chateau Lanscade,15
1657,1064,Chateau Troupian,15
1659,1065,Cliff Creek,1
1660,1066,Del Rio,1
1661,1067,Delfino,1
1662,1068,Gru,18
1664,1069,First & Local,7
1665,1070,Amalaya,9
1666,1071,Half Mile Creek,88
1667,1072,California Republic,7
1668,1073,Cantina Valle Tritana,18
1669,1074,Chateau Doms,15
1670,1075,Chateau Pindefleurs,15
1674,1076,Reserve des Oliviers,44
1675,1077,Tardieu-Laurent,44
1680,1078,Dona Silvina,10
1681,1079,Durnberg,67
1683,1080,Lange,1
1684,1081,Markus Huber,118
1686,1082,Melrose,1
1693,1083,Turk,67
1695,1084,Finca Vides,10
1697,1085,Recanati,45
1700,1086,Caves Alianca,119
1701,1087,Bodegas Cerrosol,3
1703,1088,Prejean,28
1704,1089,Kadesh Barnea,120
1706,1090,Tyrrell's,88
1707,1091,Vasse River,81
1708,1092,Vega de la Reina,3
1711,1093,Analivia,3
1712,1094,Battle of Bosworth,22
1714,1095,Quinta do Grifo,0
1717,1096,Quinta da Alorna,121
1718,1097,Torres,51
1720,1098,Tapena,33
1721,1099,Marques de Caceres,3
1722,1100,Bodegas Campante,24
1723,1101,Brick Road,22
1726,1102,Bodegas Riojanas,3
1728,1103,Presqu'ile,7
1729,1104,Sante Arcangeli,7
1730,1105,Sixto,17
1731,1106,Syncline,17
1732,1107,Lambardi,26
1733,1108,Le Carre,15
1734,1109,Two Vintners,17
1737,1110,Le P'tit Paysan,7
1738,1111,Lisini,26
1741,1112,Analemma,17
1742,1113,Bella,7
1743,1114,Centolani,26
1747,1115,Chateau Gaudin,15
1749,1116,Darcie Kent Vineyards,7
1750,1117,Univitis,15
1753,1118,Finca La Pica,3
1754,1119,Chateau Saint-Urban,15
1755,1120,Conde de Subirats,51
1756,1121,Crayelle Cellars,17
1757,1122,Domaine Beausejour,69
1758,1123,Les Rocailles,25
1759,1124,Niel Santofimia,33
1760,1125,Producta Vignobles,15
1761,1126,Silver Thread,28
1762,1127,V. Sattui,7
1764,1128,Biutiful,51
1765,1129,Cap Royal,15
1766,1130,Cave B,17
1767,1131,Chateau Barreyre,15
1768,1132,Chateau Laronde Desormes,15
1769,1133,Chateau Los Boldos,114
1772,1134,Domaine de la Sangliere,25
1773,1135,Dona Isadora,64
1774,1136,Ehret,7
1776,1137,Chateau des Tourtes,15
1777,1138,Chateau Donjon de Bruignac,15
1779,1139,Chateau Haut Boilon,15
1780,1140,Helix by Reininger,17
1781,1141,Capanna,26
1782,1142,Cellers Unio,51
1783,1143,Chateau Haut Bertinerie,15
1785,1144,Chateau Preuillac,15
1786,1145,Koenig Vineyards,79
1790,1146,Los Vencejos,10
1792,1147,Amavi,17
1798,1148,Villadoria,61
1800,1149,Chateau de Roquebrune,15
1801,1150,Quinta do Casal Branco,80
1803,1151,Jean-Marc Burgaud,13
1805,1152,Jewelry Box,7
1807,1153,Lanson,19
1808,1154,Magnolia Court,7
1809,1155,Mamarracho,82
1810,1156,Mantel Blanco,3
1811,1157,Red Rock,7
1812,1158,Quinta da Lapa,80
1814,1159,Castillo de Liria,82
1815,1160,San Felipe,10
1816,1161,Tarantas,51
1820,1162,Domaine Pral,13
1821,1163,Espaco Rural,32
1822,1164,Francois Lurton,10
1825,1165,Limited by Cambridge Cellars,7
1826,1166,Loron et Fils,13
1827,1167,Adegas Moure,24
1828,1168,Bocopa,82
1829,1169,Cairdean Estate,7
1830,1170,Cardwell Hill,1
1831,1171,Viluko,7
1832,1172,Alias,7
1833,1173,Bodegas Paniza,3
1834,1174,Bota Box,7
1835,1175,Vina Arnaiz,3
1836,1176,Good Harbor,2
1837,1177,Kuehn,5
1838,1178,Long Meadow Ranch,7
1839,1179,Mario Bazan,7
1840,1180,Medlock Ames,7
1841,1181,Peirano,7
1842,1182,Marilyn Sauvignon Blonde,7
1843,1183,Zudugarai,3
1845,1184,Bouza de Carril,24
1846,1185,Eresma,3
1847,1186,Montevicor,3
1848,1187,Maximo,33
1849,1188,Witching Stick,7
1850,1189,Heritage,123
1852,1190,Dopff Au Moulin,5
1853,1191,EdenVale,1
1854,1192,Alto Cinco,3
1855,1193,Black Box,10
1856,1194,Hendry,7
1858,1195,Merrill Cellars,1
1859,1196,Feudi del Pisciotto,4
1860,1197,Chateau Beausejour-Duffau-Lagarrosse,15
1861,1198,Chateau Clerc Milon,15
1866,1199,Nefarious,17
1871,1200,Chateau de Pez,15
1872,1201,Chateau Gruaud Larose,15
1874,1202,Gerard Bertrand,57
1879,1203,Chateau du Tertre,15
1880,1204,Chateau La Conseillante,15
1881,1205,Chester Kidder,17
1888,1206,Angel Vine,17
1890,1207,Lake Breeze,22
1891,1208,Longview,22
1894,1209,Craneford,22
1896,1210,Ponzi,1
1897,1211,Razor's Edge,22
1899,1212,Carlos Basso,10
1900,1213,Daedalus,1
1902,1214,Piattelli,10
1903,1215,Strathewen Hills,59
1906,1216,Anima Negra,125
1908,1217,Nugan Family Estates,88
1909,1218,Shingleback,22
1913,1219,AntoLin Cellars,17
1915,1220,Caliterra,12
1917,1221,Errazuriz,35
1918,1222,Chateau Belrose,15
1919,1223,Chateau de Lestiac,15
1920,1224,Chateau les Mottes Pradier,15
1921,1225,Cor Cellars,17
1925,1226,Virna Borgogno,61
1927,1227,Pezat,15
1928,1228,Pico Maccario,61
1930,1229,Robert Oatley,81
1931,1230,Shvo,126
1932,1231,Stroppiana,61
1933,1232,Chateau Grand Billard,15
1935,1233,Anakena,29
1938,1234,Casa Rivas,16
1939,1235,Waterbrook,17
1940,1236,Chateau Macquin,15
1942,1237,Hawks View,17
1947,1238,Dumas Station,17
1949,1239,Mancura,16
1950,1240,O¢S Winery,17
1953,1241,SuLei,17
1954,1242,Valle Secreto,114
1955,1243,Binyamina,45
1957,1244,Robert Perroud,13
1965,1245,Laroche,38
1966,1246,Youngberg Hill Vineyards,1
1968,1247,Chateau de Bordes-Quancard,15
1969,1248,Chateau de Panigon,15
1970,1249,Chateau de Raousset,13
1971,1250,Chateau Tour des Gendres,34
1973,1251,Cowhorn,1
1986,1252,Signe Vigneron,13
1987,1253,Felix Solis,33
1988,1254,Marionette,82
1989,1255,Wildewood,1
1990,1256,Wunsch & Mann,5
1991,1257,Ricominciare,10
1994,1258,Chatham,11
1995,1259,McIlroy,7
1997,1260,Vino dei Fratelli,4
1999,1261,Cave de Kientzheim-Kaysersberg,5
2001,1262,Mureda,33
2004,1263,Wine by Joe,1
2005,1264,Wine with Spirit,127
2008,1265,Murphy-Goode,7
2009,1266,Pierre Sparr,5
2011,1267,Sands Point,7
2012,1268,Arido,10
2013,1269,Arthur Metz,5
2014,1270,Casa Rojo,3
2015,1271,Cave de Cleebourg,5
2023,1272,Tenuta Luisa,40
2028,1273,Mezzacorona,40
2029,1274,Montonale,70
2030,1275,Olivi,26
2032,1276,Quinta de Porrais,0
2036,1277,Cantina del Castello,63
2037,1278,Castelfeder,40
2038,1279,Chateau Magondeau,15
2041,1280,Drappier,19
2049,1281,Zull,67
2051,1282,Norbert Bauer,67
2063,1283,De Sousa & Fils,19
2071,1284,Vieux Chateau Gaubert,15
2073,1285,Balboa,17
2076,1286,Chateau Pavillon Bel-Air,15
2077,1287,Coeur d'Alene,17
2079,1288,Deutz,19
2083,1289,Marchiori & Barraud,10
2089,1290,Soutiran,19
2094,1291,Quinta de Serrade,78
2109,1292,Brimstone,1
2111,1293,Chateau Calissanne,58
2113,1294,Chateau Beauvillage,15
2114,1295,Chateau Cap Leon Veyrin,15
2115,1296,Gerovassiliou,128
2118,1297,Alexandria Nicole,17
2119,1298,Andis,7
2120,1299,Anthony Nappa,28
2122,1300,Chateau Bellegrave du Poujeau,15
2123,1301,Chateau Haut-Goujon,15
2124,1302,Chateau La Fleur Plaisance,15
2128,1303,Obelisco Estate,17
2134,1304,Carletto,18
2136,1305,2Plank,7
2137,1306,Angove,22
2139,1307,La Fiera,18
2140,1308,Gorrebusto,3
2142,1309,Chateau Kalon Nodoz,15
2143,1310,L. Tramier & Fils,13
2145,1311,Sonsierra,3
2146,1312,South Stage,1
2147,1313,Umani Ronchi,18
2148,1314,Barba,18
2149,1315,Quinta da Padrela,0
2150,1316,La Catrina,7
2153,1317,Bodegas Isidro Milagro,33
2154,1318,Campos de Risca,82
2155,1319,Casa Montes,9
2156,1320,Kestrel,17
2159,1321,Valori,18
2162,1322,Lo Nuevo,24
2163,1323,Wetzel Estate,1
2166,1324,Kintonis,129
2167,1325,Kokomo,7
2168,1326,La Crema,7
2169,1327,La Folia Winery,7
2172,1328,Matthews,17
2173,1329,Monchiero,61
2174,1330,Mt. Konocti Winery,7
2175,1331,Muga,3
2176,1332,Paraduxx,7
2177,1333,Peter Paul Wines,7
2178,1334,Pratsch,67
2179,1335,Maria Casanovas,51
2180,1336,E. Guigal,44
2181,1337,Eduardo Garrido Garci­a,3
2182,1338,Hart 2 Hart,7
2184,1339,Leonetti Cellar,17
2186,1340,Mirafiore,61
2187,1341,Muddy Boot,7
2188,1342,Osprey's Dominion,28
2189,1343,Parducci,7
2191,1344,Record Family Wines,7
2192,1345,Sculpterra,7
2195,1346,Red C,7
2196,1347,Rock Wall,7
2197,1348,Santa Barbara Winery,7
2198,1349,Santi,63
2200,1350,Terlato,7
2201,1351,Thomas Fogarty,7
2202,1352,Tines,7
2206,1353,Lone Madrone,7
2207,1354,Lucien Albrecht,5
2208,1355,Merryvale,7
2212,1356,Paul Blanck,5
2213,1357,Pieropan,63
2215,1358,Jason-Stephens,7
2216,1359,Kim Crawford,37
2218,1360,Las Casas de Vacqueri­a,14
2219,1361,William Fevre,16
2220,1362,Zinke,7
2221,1363,Hahn,7
2222,1364,Columbia Crest,17
2223,1365,Fulkerson,28
2244,1366,Domaine Leflaive,20
2265,1367,Proidl,67
2272,1368,Vino z Czech,132
2275,1369,Bindi Sergardi,26
2276,1370,Corte alla Flora,26
2277,1371,Alpamanta,10
2279,1372,Domaine Robert Klingenfus,5
2281,1373,Emerson,1
2282,1374,Fattoria di Montecchio,26
2283,1375,Girardet,1
2285,1376,Damalisco,3
2287,1377,Vignavecchia,26
2291,1378,Casarena,10
2292,1379,Ciringa,133
2294,1380,Lingenfelder,101
2298,1381,Edmonds Winery,17
2299,1382,Fitz-Ritter,101
2300,1383,Georg Mosbacher,101
2302,1384,Vergelegen,30
2309,1385,Garci­a Figuero,3
2312,1386,Picardy,81
2319,1387,Chateau de la Roulerie,69
2320,1388,Chateau la Croix de Roche,15
2321,1389,Chateau Les Hauts de Palette,15
2323,1390,Chateau Roc Montalon,15
2324,1391,Chateau Saint-Pierre,25
2328,1392,Angel's Cup,7
2329,1393,Arbeta,61
2330,1394,Atwater,28
2331,1395,Balduzzi,14
2332,1396,Cave de Saumur,69
2333,1397,Hawk Watch Winery,7
2334,1398,La Puri­sima,82
2335,1399,Two Vines,17
2336,1400,Vina Casas Patronales,14
2337,1401,Ministry of the Vinterior,7
2338,1402,Montes,12
2339,1403,One Leaf,7
2340,1404,Sagelands,17
2341,1405,Santa Luz,12
2342,1406,Johnson Estate,28
2343,1407,Koz,7
2345,1408,McFadden,7
2347,1409,Ardiri Winery and Vineyards,7
2348,1410,Canoe Ridge,17
2349,1411,Kendall-Jackson,7
2356,1412,Finca Albret,3
2359,1413,Domaines Devillard,20
2362,1414,Domenico Fraccaroli,63
2366,1415,Novelty Hill,17
2367,1416,Scarborough,17
2369,1417,Trabucchi d'Illasi,63
2370,1418,Hogue,17
2373,1419,Manara,63
2376,1420,Montecariano,63
2377,1421,Airfield Estates,17
2378,1422,Antica Corte,63
2379,1423,Fabbioli Cellars,11
2380,1424,Biltmore Estate,117
2382,1425,Casa Santos Lima,32
2383,1426,Caves Transmontanas,0
2384,1427,Caves Velhas,134
2385,1428,Deaver,7
2389,1429,Domaine Girard,69
2390,1430,Domaine les Hautes Noelles,69
2391,1431,Quinta da Ribeirinha,80
2393,1432,Quinta do Vale Meao,95
2394,1433,Quinta Nova de Nossa Senhora do Carmo,0
2395,1434,Ransom,1
2396,1435,Rui Roboredo Madeira,135
2399,1436,Simple Machine,1
2400,1437,Ten Sisters,37
2401,1438,Tenuta Rapitala,4
2402,1439,Uptick Vineyards,7
2404,1440,Wild Thing,7
2421,1441,Chateau de Pizay,13
2422,1442,Chateau Marac,15
2427,1443,Domaine du Vissoux,13
2433,1444,Lomas del Valle,38
2438,1445,Di Filippo,18
2439,1446,Domaine Carneros,7
2441,1447,Jamieson Ranch,7
2442,1448,Knudsen,1
2443,1449,Buena Vista,7
2444,1450,Cantina della Volta,18
2445,1451,Cantina Fratelli Pardi,18
2446,1452,Rancho Zabaco,7
2447,1453,Romanelli,18
2448,1454,Principe Pallavicini,18
2451,1455,Sanglier Cellars,7
2453,1456,Thurston Wolfe,17
2454,1457,Two Mountain,17
2456,1458,Alder Springs,7
2458,1459,Borra,7
2459,1460,Capanne Ricci,26
2460,1461,Chalk Hill,7
2461,1462,Chateau Giscours,15
2462,1463,Chateau Laforge,15
2463,1464,Chateau Larrivaux,15
2465,1465,Chateau Rollan de By,15
2467,1466,Chateau Tour de Pez,15
2468,1467,Collosorbo,26
2469,1468,Delgado Zuleta,105
2471,1469,Hansen Cellars,7
2473,1470,Line 39,7
2475,1471,McGrail,7
2477,1472,Clos Pegase,7
2478,1473,Comartin,7
2479,1474,Covenant,7
2480,1475,Domaine Degher,7
2486,1476,Davino,93
2489,1477,Hidden Jewel,7
2492,1478,Joseph Drouhin,20
2495,1479,Kuleto Estate,7
2496,1480,La Cappuccina,63
2497,1481,Lis Neris,40
2500,1482,Domaine Zinck,5
2501,1483,Domeniile Panciu,136
2503,1484,Altvs,7
2505,1485,Archium,7
2506,1486,Asuncion Ridge,7
2507,1487,Paul Hobbs,7
2508,1488,Artadi,3
2509,1489,Aurelio Settimo,61
2510,1490,Giacomo Fenocchio,61
2511,1491,Giovanni Rosso,61
2512,1492,Rizzi,61
2514,1493,Le Strette,61
2515,1494,Marimar Estate,7
2516,1495,Roccheviberti,61
2518,1496,Cascina Ballarin,61
2520,1497,Cordero di Montezemolo,61
2523,1498,Paolo Scavino,61
2524,1499,Pio Cesare,61
2525,1500,Rivetto,61
2527,1501,Matanzas Creek,7
2528,1502,Nastl,67
2529,1503,Nigl,67
2530,1504,Patland,7
2531,1505,Proelio,3
2532,1506,Quartz Reef,84
2533,1507,Jekel,7
2534,1508,Trus,3
2536,1509,Jaffurs,7
2539,1510,Gibbs,7
2540,1511,Le Senate,18
2541,1512,Michel & Stephane Ogier,25
2544,1513,Betwixt,7
2546,1514,Brancott,37
2547,1515,The Dot,67
2548,1516,Ramon Bilbao,24
2549,1517,Salcis,3
2550,1518,San Simeon,7
2552,1519,Avant,7
2554,1520,Brick & Mortar,7
2555,1521,One,7
2556,1522,Pace,7
2560,1523,Waipara Hills,37
2561,1524,Two Moons,7
2562,1525,Valle dell'Acate,4
2563,1526,Volatus,7
2564,1527,Zocker,7
2565,1528,Hannes Reeh,27
2566,1529,Hightower,17
2567,1530,Full Pull & Friends,17
2569,1531,Genoa,17
2570,1532,Pala,4
2573,1533,Basilisco,21
2574,1534,Bontzu,17
2575,1535,Burrell School Vineyards,7
2576,1536,Stottle,17
2578,1537,a Maurice,17
2583,1538,Charthia,7
2584,1539,Chateau de Chantegrive,15
2587,1540,Frankland Estate,81
2589,1541,A. Christmann,101
2591,1542,Barale Fratelli,61
2594,1543,Hope Estate,81
2596,1544,Pelter,45
2597,1545,Peter Nicolay,8
2599,1546,Rheingraf,6
2602,1547,La Clarine Farm,7
2607,1548,Ochagavia,16
2611,1549,West Cape Howe,81
2612,1550,William Church,17
2613,1551,Karl Kaspar,8
2617,1552,Black Swan,88
2618,1553,Funky Llama,10
2620,1554,Alba,123
2631,1555,Hesketh,22
2633,1556,Borges,111
2637,1557,Chateau Lieujean,15
2638,1558,Chateau Liversan,15
2640,1559,Jansz,89
2641,1560,Antiyal,16
2652,1561,Quinta do Cavalinho,80
2653,1562,Rozes,0
2655,1563,Chateau d'Angludet,15
2657,1564,Chateau Soutard,15
2658,1565,Chateau Tour de Lagarde,15
2661,1566,Zyme,63
2663,1567,J. Bookwalter,17
2664,1568,Januik,17
2666,1569,Venturini Massimino,63
2669,1570,Domaine Cabirau,57
2673,1571,Riglos,10
2674,1572,Les Villages de Terroir Catalan,57
2681,1573,Bravium,7
2682,1574,Antonin Rodet,20
2683,1575,Bodegas Muriel,3
2684,1576,Zenato,63
2691,1577,Geretto,40
2698,1578,Santa Ines,16
2702,1579,Bortoluzzi,40
2704,1580,Two Brothers,12
2705,1581,Vina Santa Monica,23
2708,1582,Girolamo Dorigo,40
2712,1583,Merk,40
2715,1584,Pradio,40
2717,1585,Masottina,63
2720,1586,Dopff & Irion,5
2721,1587,Union de Vignerons de l'Ile de Beaute,25
2722,1588,Van Ruiten,7
2723,1589,Vignobles Bonhur,15
2724,1590,Vina Otano,3
2725,1591,MandraRossa,4
2726,1592,Mastroberardino,21
2727,1593,Joseph Filippi,7
2728,1594,Le Petit Cochonnet,57
2730,1595,Terredora,21
2731,1596,Tortoise Creek,7
2733,1597,Vermeil,7
2734,1598,Vina Maipo,96
2735,1599,Woodbridge by Robert Mondavi,7
2736,1600,Vinedos y Bodegas Pablo,3
2738,1601,Echeverria,64
2739,1602,Famille Hauller,5
2740,1603,Black Stallion,7
2741,1604,Bodega Volcanes de Chile,137
2743,1605,Campellares,3
2744,1606,Chateau Cote Montpezat,15
2745,1607,Chateau Leon,15
2746,1608,Agricola Bellaria,21
2750,1609,Nica,7
2752,1610,Rio Madre,3
2753,1611,Rios de Chile,64
2756,1612,Loma Larga,38
2757,1613,Los Portales,7
2758,1614,Maison Nicolas,57
2759,1615,Montebuena,3
2761,1616,Rayun,64
2763,1617,River Road,7
2765,1618,Housley's Century Oak,7
2766,1619,Twisted,7
2767,1620,Valtravieso,3
2769,1621,Chateau Laubes,15
2770,1622,Four Sisters Ranch,7
2771,1623,Frei Brothers,7
2773,1624,Albamar,38
2774,1625,Indomita,38
2775,1626,Loft,7
2779,1627,Kunza,14
2780,1628,Herdade dos Machados,32
2782,1629,Quinta de Gomariz,78
2789,1630,Barton & Guestier,25
2806,1631,Bodegas Ribon,3
2807,1632,Boudreaux Cellars,17
2809,1633,Le Casalte,26
2811,1634,:Nota Bene,17
2812,1635,Oakville Winery,7
2813,1636,Kennedy Shah,17
2815,1637,Le Fonti a San Giorgio,26
2817,1638,Astorre Noti,26
2818,1639,Attis,24
2819,1640,Barlow,7
2821,1641,Bodegas Riolanc,3
2824,1642,Cave du Marmandais,15
2825,1643,Charles & Charles,17
2830,1644,Chateau Guichot,15
2831,1645,Chateau Lary,15
2832,1646,Chateau Maison Noble,15
2833,1647,Coli,26
2834,1648,Bench,7
2835,1649,Campo di Sasso,26
2837,1650,Cottesbrook,37
2838,1651,Disruption,17
2845,1652,Great American Wine Company,7
2846,1653,Guicciardini Strozzi,26
2847,1654,Happy Camper,7
2849,1655,Il Palagio,26
2850,1656,Marietta Cellars,7
2852,1657,Pessagno,7
2853,1658,Val delle Rose,26
2854,1659,Valle Hermoso,12
2855,1660,Baccinetti,26
2857,1661,Ryan Patrick,17
2859,1662,Sangervasio,26
2860,1663,Scaranto,26
2861,1664,Ste. Chapelle,79
2862,1665,Tolaini,26
2863,1666,Vanderbilt,7
2864,1667,Protos,3
2876,1668,Chateau la Variere,69
2878,1669,Ken Wright,1
2887,1670,Black Kite,7
2890,1671,Chateau Lagrezette,34
2891,1672,Chateau Saint-Didier-Parnac,34
2893,1673,Domaine de Cause,34
2894,1674,Losada,3
2895,1675,Manuel Olivier,20
2896,1676,Windy Bay,1
2897,1677,Vignerons de Buxy,20
2898,1678,Villa Girardi,63
2900,1679,Clos La Chance,7
2901,1680,Pagos del Rey,3
2902,1681,Quinta de Covela,139
2903,1682,Ricci Curbastro,70
2906,1683,Foris,1
2907,1684,Vega Sindoa,3
2908,1685,Il Mosnel,70
2909,1686,Jaffelin,20
2911,1687,Lealtanza,3
2913,1688,Aldonia,3
2914,1689,Altemasi,40
2915,1690,Ancient Oak Cellars,7
2916,1691,Cellers Baronia del Montsant,51
2917,1692,Benziger,7
2918,1693,Herdade do Rocim,32
2919,1694,Le Bertarole,63
2925,1695,Pulenta Estate,10
2934,1696,Luigi Bosca,10
2942,1697,Dona Paula,10
2944,1698,Gilbert Cellars,17
2949,1699,Woolundry Rd,22
2950,1700,Anam Cara,1
2951,1701,Archery Summit,1
2953,1702,Ceravolo,22
2956,1703,Leeuwin Estate,81
2958,1704,Pearson Vineyards,22
2960,1705,Campos Goticos,3
2962,1706,Vinos Sanz,3
2965,1707,Red Mud,22
2970,1708,Vitis Terrarum,33
2973,1709,Lovingston,11
2976,1710,Chateau le Pey,15
2977,1711,Chateau Montlandrie,15
2979,1712,Closerie du Bailli,15
2980,1713,Domaine Francois Schmitt,5
2981,1714,Penley Estate,22
2983,1715,Miro,7
2984,1716,Murrieta's Well,7
2985,1717,Obsidian Ridge,7
2986,1718,Opolo,7
2987,1719,Paltrinieri,18
2990,1720,Robert Biale,7
2991,1721,Spell,7
2992,1722,Gruber Roschitz,67
2994,1723,Jayson,7
2995,1724,Joseph Carr,7
2996,1725,La Prevostura,61
2997,1726,Lallier,19
2998,1727,Le Marchesine,70
3000,1728,Dr. Heidemanns-Bergweiler,8
3001,1729,Dubl,140
3002,1730,Ferrer Bobet,51
3003,1731,Granbazan,24
3004,1732,Vallana,61
3007,1733,Pepper Bridge,17
3008,1734,Forgeron,17
3010,1735,Domaine Cazes,57
3012,1736,Pictor,3
3016,1737,Charles Ellner,19
3017,1738,Scheiblhofer,27
3018,1739,Spring Valley Vineyard,17
3023,1740,DeLille,17
3027,1741,Alidis,3
3031,1742,Coteaux da Murta,141
3032,1743,Fillaboa,24
3034,1744,Jasci & Marchesani,18
3037,1745,La Valentina,18
3038,1746,Lavradores de Feitoria,0
3039,1747,Manzwine,85
3040,1748,Mas Pere,51
3043,1749,Nine Hats,17
3047,1750,Rotie Cellars,17
3050,1751,Nino Negri,70
3051,1752,Pfluger,101
3052,1753,Picket Fence,7
3054,1754,Taken Wine Co.,7
3055,1755,Terra d'Oro,7
3058,1756,Yohan Lardy,13
3060,1757,Argyle,1
3066,1758,Maison Bleue,17
3068,1759,Chanson Pere et Fils,20
3070,1760,Domaine de la Terre Rouge,7
3077,1761,Lineage,7
3079,1762,McCrea,17
3089,1763,Cadence,17
3092,1764,Marquee,59
3093,1765,Miguel Torres,64
3094,1766,Mittnacht Freres,5
3098,1767,Paso a Paso,33
3099,1768,Penfolds,22
3112,1769,Chateau Pey la Tour,15
3120,1770,Recuerdo,10
3121,1771,Adanti,18
3122,1772,Chateau Haut Nadeau,15
3123,1773,un4seen,7
3132,1774,Bodegas Tobi­a,3
3135,1775,Wildberry Estate,81
3136,1776,Salentein,10
3137,1777,Sattlerhof,75
3139,1778,Summerer,73
3144,1779,Bouchard Aine & Fils,20
3148,1780,Tomero,9
3149,1781,Trivento,10
3151,1782,Brundlmayer,73
3153,1783,Tagaris,17
3156,1784,Stoneburn,37
3158,1785,Verum,9
3159,1786,Vina Alicia,10
3165,1787,Gardel,10
3176,1788,Domaine Ostertag,5
3177,1789,Domaine Riefle,5
3179,1790,Andeluna,10
3184,1791,Hess Collection,7
